x y z radius WUSRNA WUSNuc_WS WUSCyto CLV3Sig1 CLV3_Peptide StochasticTimeOverFlow CLV3Sig2 MarkerOverFlow Monomer Dimer MonomerMarker DimerMarker ckReceptor ckLigand ckComplex WExport neighbors?
-2.99693 -4.04557 0.759205 0.756028 0 0.163398 0.234697 0 0 0 0 0 0 0 0 0 0 27.8057 0 0 6
3.82884 -3.02296 7.78059 0.824322 0 2.71483 2.15491 0 0 0 0 0 0 0 0 0 0 26.7816 0 0 10
2.17402 6.74892 5.75316 0.758942 0 0.387616 0.53002 0 0 0 0 0 0 0 0 0 0 27.7088 0 0 10
0.505379 -4.20747 5.58433 0.753188 0 2.20037 3.16159 0 0 0 0 0 0 0 0 0 0 26.2344 0 0 11
0.012431 -8.35208 3.83781 0.864896 0 0.0813883 0.11617 0 0 0 0 0 0 0 0 0 0 28.2735 0 0 9
5.6829 -6.61384 2.60304 0.785891 0 0.0517862 0.0741535 0 0 0 0 0 0 0 0 0 0 28.3861 0 0 9
-3.4782 -6.16435 5.9586 0.793744 0 0.319911 0.438047 0 0 0 0 0 0 0 0 0 0 27.7477 0 0 8
0.322955 4.24236 8.00429 0.740425 0 5.15053 3.08133 0 0 0 0 0 2 0 0 0 0 26.5367 0 0 10
2.13153 5.96315 6.66062 0.784245 0 0.728787 0.91194 0 0 0 0 0 0 0 0 0 0 27.4097 0 0 10
4.51531 4.69543 1.31854 0.719151 0 0.103959 0.149277 0 0 0 0 0 0 0 0 0 0 28.0935 0 0 10
-5.89461 -1.56222 3.90223 0.743934 0 0.307953 0.44227 0 0 0 0 0 0 0 0 0 0 27.8235 0 0 11
-1.67672 -5.83461 6.97602 0.899798 0 0.725334 0.884565 0 0 0 0 0 0 0 0 0 0 27.3367 0 0 9
6.39967 -4.64543 1.60666 0.818509 0 0.0542216 0.0776755 0 0 0 0 0 0 0 0 0 0 28.367 0 0 14
-3.09632 -8.17942 2.73131 0.760007 0 0.0461773 0.066136 0 0 0 0 0 0 0 0 0 0 28.4351 0 0 9
2.99064 -3.58379 3.70766 0.895509 0 0.80309 1.1537 0 0 0 0 0 0 0 0 0 0 26.9161 0 0 13
1.99365 0.456981 2.59969 0.763734 0 4.82766 1.88772 0 0 0 0 0 0 0 0 0 5 24.6557 25 0 11
1.80263 4.7235 1.53303 0.754761 0 0.245707 0.352844 0 0 0 0 0 0 0 0 0 0 27.6341 0 0 13
2.83505 -0.020136 3.12049 0.71036 0 5.9303 2.3184 0 0 0 0 0 1 0 0 0 5 24.8001 25 0 9
7.59158 0.346641 3.10184 0.79052 0 0.108997 0.15567 0 0 0 0 0 0 0 0 0 0 28.2124 0 0 13
5.61041 -6.24601 1.47187 0.719347 0 0.039482 0.0565875 0 0 0 0 0 0 0 0 0 0 28.4425 0 0 8
-8.15057 -1.19096 4.08118 0.806356 0 0.117732 0.167692 0 0 0 0 0 0 0 0 0 0 28.1954 0 0 10
0.083073 4.63076 4.27869 0.793958 0 1.23003 1.76643 0 0 0 0 0 0 0 0 0 0 26.7512 0 0 12
0.667401 -2.48054 5.48354 0.866523 12.4902 52.8828 19.0377 4.15796 0 0 251.25 0 1 2 0 0 5 24.0906 25 0 15
3.44368 7.9432 3.11878 0.738618 0 0.0647329 0.092581 0 0 0 0 0 0 0 0 0 0 28.3553 0 0 8
-1.68937 3.82495 8.12209 0.868879 0 5.33268 2.88394 0 0 0 0 0 0 0 0 0 0 26.4885 0 0 9
2.92172 -0.975866 4.63709 0.848492 0 19.5414 7.55825 0 0 0 0 0 0 0 0 0 5 24.6232 25 0 13
-2.6779 4.1434 3.13566 0.799312 0 0.475085 0.682235 0 0 0 0 0 0 0 0 0 0 27.398 0 0 13
-5.06979 2.66093 0.643491 0.89119 0 0.117073 0.168123 0 0 0 0 0 0 0 0 0 0 28.07 0 0 9
5.15354 -1.44743 7.49049 0.815777 0 1.69033 1.71101 0 0 0 0 0 0 0 0 0 0 26.9515 0 0 8
4.93926 -0.114899 6.25872 0.83799 0 2.11626 2.37744 0 0 0 0 0 0 0 0 0 0 26.7785 0 0 14
-1.42212 -6.0174 3.75028 0.854262 0 0.306399 0.440164 0 0 0 0 0 0 0 0 0 0 27.7752 0 0 17
-7.16598 -0.69601 4.14421 0.744355 0 0.171791 0.243873 0 0 0 0 0 0 0 0 0 0 28.0841 0 0 12
4.32057 1.75413 5.45758 0.884724 0 1.51626 2.17746 0 0 0 0 0 0 0 0 0 0 26.6927 0 0 13
-0.451372 -7.17679 3.77576 0.870879 0 0.146223 0.207698 0 0 0 0 0 0 0 0 0 0 28.0881 0 0 14
3.54532 2.18167 4.61501 0.7927 0 1.77377 2.54735 0 0 0 0 0 0 0 0 0 0 26.3107 0 0 12
-4.67096 -4.6302 6.26578 0.741186 0 0.512108 0.68147 0 0 0 0 0 0 0 0 0 0 27.5412 0 0 10
-2.23452 1.08618 6.20086 0.775028 12.3991 63.9425 22.1676 1.83422 0 0 234.05 0 0 2 0 0 5 24.1895 25 0 13
-5.553 4.71822 1.40199 0.798246 0 0.0641716 0.092144 0 0 0 0 0 0 0 0 0 0 28.3321 0 0 12
0.073946 -0.471702 9.14753 0.778931 0 16.2974 4.76628 1.62201 0 0 138.95 0 0 1 0 0 0 25.6165 0 0 9
6.03535 0.154444 1.31333 0.720913 0 0.126241 0.1813 0 0 0 0 0 0 0 0 0 0 28.0229 0 0 8
3.72659 4.90677 0.418576 0.746269 0 0.0929482 0.133466 0 0 0 0 0 0 0 0 0 0 28.1027 0 0 7
2.97776 -6.90079 2.8616 0.747333 0 0.0840324 0.120113 0 0 0 0 0 0 0 0 0 0 28.2525 0 0 13
2.54164 -1.9983 4.22684 0.727389 0 10.0859 3.93621 0 0 0 0 0 3 0 0 0 5 24.9474 25 0 12
-5.32762 6.74981 2.99544 0.761789 0 0.0561244 0.0802965 0 0 0 0 0 0 0 0 0 0 28.3848 0 0 9
4.87725 0.163964 5.12832 0.744279 0 1.4662 2.10594 0 0 0 0 0 0 0 0 0 0 26.8029 0 0 11
4.05427 6.94581 1.16555 0.781698 0 0.0426786 0.0611595 0 0 0 0 0 0 0 0 0 0 28.434 0 0 9
6.85087 -4.15051 4.3134 0.712152 0 0.130569 0.185741 0 0 0 0 0 0 0 0 0 0 28.138 0 0 8
-6.66837 -0.160796 6.52497 0.7097 0 0.39834 0.538145 0 0 0 0 0 0 0 0 0 0 27.6555 0 0 6
5.33035 3.03034 6.90559 0.784561 0 0.714285 0.903855 0 0 0 0 0 0 0 0 0 0 27.3766 0 0 9
5.09714 6.25438 0.825842 0.899451 0 0.0361054 0.0517575 0 0 0 0 0 0 0 0 0 0 28.4719 0 0 10
0.795641 1.02374 8.107 0.729517 0.0163124 22.7181 7.1094 2.4742 0 0 192.35 0 3 1 0 0 0 25.3826 0 0 12
-6.96905 -3.72313 2.02255 0.872867 0 0.060248 0.086271 0 0 0 0 0 0 0 0 0 0 28.3686 0 0 14
-0.607788 3.61093 8.48259 0.763527 0 8.99316 3.63788 0 0 0 0 0 1 0 0 0 0 26.2801 0 0 8
-3.32849 5.89169 6.21983 0.770221 0 0.402141 0.539615 0 0 0 0 0 0 0 0 0 0 27.6405 0 0 9
6.93046 -3.65406 2.4035 0.869571 0 0.0681126 0.0975015 0 0 0 0 0 0 0 0 0 0 28.3381 0 0 16
2.71986 -7.50587 2.08073 0.727703 0 0.049458 0.070852 0 0 0 0 0 0 0 0 0 0 28.3915 0 0 11
-0.738138 5.68894 3.22058 0.749017 0 0.28066 0.403019 0 0 0 0 0 0 0 0 0 0 27.7782 0 0 13
-4.98394 4.14531 0.553103 0.749929 0 0.0849411 0.121974 0 0 0 0 0 0 0 0 0 0 28.1994 0 0 7
-1.37034 8.94535 0.545538 0.767614 0 0.0220318 0.0315971 0 0 0 0 0 0 0 0 0 0 28.588 0 0 4
6.945 1.70183 1.01505 0.69236 0 0.0611037 0.0877435 0 0 0 0 0 0 0 0 0 0 28.3001 0 0 9
-4.03123 -4.84135 4.94045 0.808804 0 0.367857 0.50957 0 0 0 0 0 0 0 0 0 0 27.7277 0 0 15
1.79342 2.88159 2.10569 0.836181 0 0.710372 1.02021 0 0 0 0 0 0 0 0 0 0 26.5525 0 0 13
6.50194 -6.38124 0.876622 0.774614 0 0.0265761 0.0381136 0 0 0 0 0 0 0 0 0 0 28.5267 0 0 5
-0.523117 1.09117 6.61502 0.738683 9.2651 72.0175 24.1759 1.54127 0 0 209.6 0 0 2 0 0 5 23.6379 25 0 11
0.960078 -1.43355 7.84624 0.89067 0.08278 29.0269 9.5127 1.81726 0 0 217.35 0 2 0 0 0 0 25.1462 0 0 15
-0.138167 -3.31103 5.10361 0.844708 0 16.8203 6.52975 0 0 0 0 0 0 0 0 0 5 25.0231 25 0 14
3.87152 4.00617 5.74102 0.8809 0 0.816207 1.05353 0 0 0 0 0 0 0 0 0 0 27.3403 0 0 15
-3.92356 -0.143071 3.13031 0.749047 0 0.986046 1.41622 0 0 0 0 0 0 0 0 0 0 26.6821 0 0 13
-0.468397 0.74066 4.72535 0.853647 0 32.1195 12.1613 0 0 0 0 0 4 1 0 0 5 23.0601 25 0 16
-0.031596 3.89109 5.51305 0.869404 0 13.6804 5.3182 0 0 0 0 0 0 1 0 0 5 25.5808 25 0 15
-1.42204 6.30661 6.61309 0.892709 0 0.622455 0.7989 0 0 0 0 0 0 0 0 0 0 27.4426 0 0 9
-6.03588 4.35179 5.3559 0.779561 0 0.256407 0.357671 0 0 0 0 0 0 0 0 0 0 27.902 0 0 9
-0.856342 -5.02608 7.45617 0.818009 0 2.00922 1.82276 0 0 0 0 0 0 0 0 0 0 26.8207 0 0 11
-2.89856 -1.97199 5.69963 0.712986 0 20.6049 7.95575 0 0 0 0 0 1 0 0 0 5 25.0676 25 0 12
-5.23371 -3.30674 0.986407 0.76119 0 0.102808 0.147658 0 0 0 0 0 0 0 0 0 0 28.1264 0 0 9
7.7861 -0.668351 2.63459 0.761987 0 0.0812121 0.116185 0 0 0 0 0 0 0 0 0 0 28.2936 0 0 13
-0.778303 -2.64088 7.07612 0.870901 6.3789 34.7697 13.1354 1.63895 0 0 231 0 1 0 0 0 5 24.832 25 0 14
1.70358 -7.1805 5.29071 0.723744 0 0.231897 0.32334 0 0 0 0 0 0 0 0 0 0 27.9005 0 0 9
0.551027 3.38836 8.53395 0.816547 0 10.9546 4.02768 0 0 0 0 0 0 0 0 0 0 26.1941 0 0 9
-4.92516 -0.498338 2.62399 0.765548 0 0.366057 0.525735 0 0 0 0 0 0 0 0 0 0 27.5636 0 0 12
-2.55599 -5.0836 2.30336 0.770038 0 0.189585 0.272325 0 0 0 0 0 0 0 0 0 0 27.8742 0 0 13
-2.55898 0.475483 7.04232 0.707653 10.4623 51.6529 18.5664 2.92983 0 0 242.75 0 1 3 0 0 5 24.6608 25 0 12
-4.50329 2.45208 7.52528 0.851496 0 2.70726 2.30601 0 0 0 0 0 0 0 0 0 0 26.7234 0 0 10
-0.079008 1.127 3.06925 0.764032 0 8.76984 3.42293 0 0 0 0 0 0 0 0 0 5 23.7502 25 0 12
-4.30468 1.64026 3.96396 0.880606 0 1.10208 1.58275 0 0 0 0 0 0 0 0 0 0 26.8489 0 0 13
2.81068 -2.45239 3.25464 0.81585 0 1.11819 1.60631 0 0 0 0 0 0 0 0 0 0 26.2425 0 0 14
0.778152 6.35265 3.85424 0.744267 0 0.259889 0.373163 0 0 0 0 0 0 0 0 0 0 27.867 0 0 12
-4.72889 5.84821 3.46434 0.778029 0 0.107341 0.152985 0 0 0 0 0 0 0 0 0 0 28.2077 0 0 13
-3.90232 4.27674 3.04617 0.823836 0 0.270541 0.388483 0 0 0 0 0 0 0 0 0 0 27.7721 0 0 15
5.38595 -3.32988 5.18616 0.822972 0 0.480467 0.656725 0 0 0 0 0 0 0 0 0 0 27.6196 0 0 12
1.22855 -5.91439 5.68845 0.84212 0 0.603408 0.791265 0 0 0 0 0 0 0 0 0 0 27.4545 0 0 15
-1.04538 5.28905 4.19967 0.706919 0 0.500418 0.718565 0 0 0 0 0 0 0 0 0 0 27.5066 0 0 12
0.418009 -1.5864 8.95322 0.765512 0 16.867 4.98907 1.56554 0 0 147.6 0 0 0 0 0 0 25.6676 0 0 9
-1.62641 4.98915 4.8755 0.744454 0 0.897072 1.28811 0 0 0 0 0 0 0 0 0 0 27.1215 0 0 12
-5.12924 -3.42364 3.42956 0.885443 0 0.284158 0.408135 0 0 0 0 0 0 0 0 0 0 27.8217 0 0 15
3.11476 0.805465 8.60755 0.874871 0 12.0106 4.51601 0 0 0 0 0 0 0 0 0 0 26.0475 0 0 10
-6.87194 1.49875 4.26771 0.864822 0 0.236775 0.33441 0 0 0 0 0 0 0 0 0 0 27.9728 0 0 15
3.6894 -3.57974 4.8865 0.853838 0 0.983187 1.4125 0 0 0 0 0 0 0 0 0 0 27.0472 0 0 13
2.37455 -6.76432 0.624884 0.817897 0 0.0533436 0.076621 0 0 0 0 0 0 0 0 0 0 28.3297 0 0 7
-3.2416 -6.97951 2.7872 0.805607 0 0.0725795 0.1038 0 0 0 0 0 0 0 0 0 0 28.3247 0 0 12
-2.41386 3.01627 3.69451 0.886747 0 1.35349 1.94379 0 0 0 0 0 0 0 0 0 0 26.4153 0 0 15
-0.213487 -2.20331 4.61054 0.775399 0 24.5115 9.41665 0 0 0 0 0 1 0 0 0 5 23.8575 25 0 12
2.09603 -0.902864 8.10931 0.740418 0.075996 19.8765 6.5974 1.28458 0 0 179.45 0 1 0 0 0 0 25.6141 0 0 13
0.737907 7.10356 5.83747 0.747832 0 0.38431 0.524345 0 0 0 0 0 0 0 0 0 0 27.7062 0 0 9
-5.34872 5.74152 2.4581 0.736874 0 0.0651218 0.093164 0 0 0 0 0 0 0 0 0 0 28.349 0 0 12
3.59466 -4.69202 5.55632 0.821106 0 0.661341 0.869745 0 0 0 0 0 0 0 0 0 0 27.4254 0 0 15
-5.39484 -7.17495 0.890582 0.711477 0 0.0255316 0.0366175 0 0 0 0 0 0 0 0 0 0 28.5591 0 0 5
-5.76341 -3.8489 4.41419 0.862425 0 0.238422 0.3361 0 0 0 0 0 0 0 0 0 0 27.9406 0 0 12
-0.631202 -6.65199 1.4913 0.78334 0 0.0835281 0.119984 0 0 0 0 0 0 0 0 0 0 28.2406 0 0 13
3.83509 -1.39654 4.00433 0.751282 0 1.56803 2.25245 0 0 0 0 0 0 0 0 0 0 26.2763 0 0 13
-3.49765 -3.63361 7.78994 0.746537 0 1.80289 1.68865 0 0 0 0 0 0 0 0 0 0 26.8612 0 0 8
-7.64528 1.22252 2.5123 0.802648 0 0.0848524 0.121381 0 0 0 0 0 0 0 0 0 0 28.3098 0 0 11
-6.05108 3.56388 0.756261 0.861195 0 0.0657715 0.0944455 0 0 0 0 0 0 0 0 0 0 28.3184 0 0 10
-5.44619 7.08838 1.90362 0.787889 0 0.0377325 0.05406 0 0 0 0 0 0 0 0 0 0 28.475 0 0 9
2.80659 6.88189 3.94884 0.814313 0 0.142082 0.201966 0 0 0 0 0 0 0 0 0 0 28.128 0 0 13
-0.748441 0.018106 1.63793 0.712547 0 0.894848 1.28524 0 0 0 0 0 0 0 0 0 0 25.3042 0 0 10
2.9254 2.24037 3.23152 0.709801 0 1.08283 1.55513 0 0 0 0 0 0 0 0 0 0 26.2315 0 0 11
1.41429 -1.86322 1.8616 0.730542 0 0.694612 0.997735 0 0 0 0 0 0 0 0 0 0 25.8904 0 0 12
0.202389 6.71945 0.400024 0.802527 0 0.0732649 0.105203 0 0 0 0 0 0 0 0 0 0 28.2399 0 0 7
-0.65105 -1.1649 4.45994 0.717117 0 26.3611 10.0929 0 0 0 0 0 2 0 0 0 5 23.1974 25 0 11
3.87418 2.58974 2.68775 0.750085 0 0.450525 0.647 0 0 0 0 0 0 0 0 0 0 27.2452 0 0 12
-1.79135 -6.83403 1.67959 0.735377 0 0.0682673 0.09806 0 0 0 0 0 0 0 0 0 0 28.316 0 0 12
6.65952 -3.31973 3.57794 0.788426 0 0.141102 0.200984 0 0 0 0 0 0 0 0 0 0 28.1276 0 0 13
0.533219 -6.09291 0.762041 0.84087 0 0.100027 0.143681 0 0 0 0 0 0 0 0 0 0 28.0933 0 0 7
4.53104 -0.626299 4.46143 0.840288 0 1.76128 2.52997 0 0 0 0 0 0 0 0 0 0 26.4499 0 0 13
0.067155 -6.82011 6.41013 0.716661 0 0.3642 0.486582 0 0 0 0 0 0 0 0 0 0 27.6568 0 0 7
4.4016 0.536595 4.21203 0.733944 0 1.37501 1.97499 0 0 0 0 0 0 0 0 0 0 26.5607 0 0 12
1.538 -5.30924 3.79887 0.808229 0 0.470418 0.67582 0 0 0 0 0 0 0 0 0 0 27.4642 0 0 12
0.363914 -7.19409 5.42937 0.759673 0 0.260968 0.361057 0 0 0 0 0 0 0 0 0 0 27.8355 0 0 10
-6.01923 -0.25761 1.80197 0.772561 0 0.147016 0.211135 0 0 0 0 0 0 0 0 0 0 28.0297 0 0 13
0.749216 2.47682 4.23609 0.758693 0 17.3054 6.7061 0 0 0 0 0 1 0 0 0 5 24.2004 25 0 12
5.16093 -0.252468 7.57982 0.882599 0 2.00985 1.92529 0 0 0 0 0 1 0 0 0 0 26.8569 0 0 9
2.48361 8.47969 2.74119 0.750683 0 0.0488873 0.0700015 0 0 0 0 0 0 0 0 0 0 28.4245 0 0 7
6.99962 2.52562 3.63205 0.753696 0 0.12168 0.173436 0 0 0 0 0 0 0 0 0 0 28.154 0 0 12
2.32896 8.00011 3.80164 0.874236 0 0.0923116 0.131752 0 0 0 0 0 0 0 0 0 0 28.2601 0 0 10
-2.88059 4.05011 7.7528 0.812976 0 2.17718 1.8271 0 0 0 0 0 0 0 0 0 0 26.8389 0 0 9
-4.40461 3.25406 3.30702 0.721638 0 0.393634 0.56526 0 0 0 0 0 0 0 0 0 0 27.5657 0 0 9
4.53798 3.49803 3.01412 0.757105 0 0.271879 0.390412 0 0 0 0 0 0 0 0 0 0 27.7093 0 0 11
-1.44043 7.76157 0.745905 0.74128 0 0.0356079 0.0510465 0 0 0 0 0 0 0 0 0 0 28.4918 0 0 6
8.1896 -3.10617 2.35344 0.730485 0 0.0459977 0.06591 0 0 0 0 0 0 0 0 0 0 28.4357 0 0 10
-5.69676 1.0326 2.16401 0.739217 0 0.179626 0.257964 0 0 0 0 0 0 0 0 0 0 27.9501 0 0 11
-0.21072 -6.07155 3.77061 0.752571 0 0.270213 0.388188 0 0 0 0 0 0 0 0 0 0 27.8047 0 0 11
1.40132 -2.30767 4.53634 0.85816 0 18.6426 7.2199 0 0 0 0 0 1 0 0 0 5 24.2947 25 0 14
-3.62462 -1.36832 3.26699 0.841596 0 1.15329 1.6565 0 0 0 0 0 0 0 0 0 0 26.5142 0 0 13
8.66572 -2.30748 2.01654 0.707403 0 0.0376212 0.05393 0 0 0 0 0 0 0 0 0 0 28.4757 0 0 8
-1.91763 -8.65988 2.46303 0.882563 0 0.0489387 0.070083 0 0 0 0 0 0 0 0 0 0 28.4262 0 0 10
0.960018 -2.43457 2.86981 0.855131 0 5.11176 1.99958 0 0 0 0 0 1 0 0 0 5 25.0992 25 0 15
-7.0514 -0.741097 2.00198 0.817646 0 0.0864456 0.124145 0 0 0 0 0 0 0 0 0 0 28.2683 0 0 13
0.736651 -0.011857 3.56651 0.740454 0 12.2934 4.78749 0 0 0 0 0 0 0 0 0 5 23.3187 25 0 13
-4.07425 -1.00934 8.19157 0.767809 0 5.5933 3.12561 0 0 0 0 0 0 0 0 0 0 26.3744 0 0 9
-4.29492 -7.60752 3.02599 0.890418 0 0.0539718 0.077252 0 0 0 0 0 0 0 0 0 0 28.401 0 0 9
0.617682 -2.59328 8.74787 0.751366 0 15.6333 4.8053 1.05422 0 0 99 0 2 0 0 0 0 25.8468 0 0 9
4.25463 -4.13015 3.69442 0.775776 0 0.36549 0.52503 0 0 0 0 0 0 0 0 0 0 27.6514 0 0 13
-5.22073 -5.89302 4.72471 0.808362 0 0.160512 0.227259 0 0 0 0 0 0 0 0 0 0 28.0674 0 0 9
-4.87881 -4.32724 2.49022 0.806451 0 0.14844 0.213206 0 0 0 0 0 0 0 0 0 0 28.0574 0 0 13
-2.85308 5.49981 5.09142 0.886257 0 0.432018 0.59277 0 0 0 0 0 0 0 0 0 0 27.6336 0 0 15
7.8232 -0.791712 1.45919 0.829973 0 0.0534736 0.076623 0 0 0 0 0 0 0 0 0 0 28.392 0 0 12
-1.08972 1.05234 3.72907 0.784102 0 13.5568 5.27325 0 0 0 0 0 1 0 0 0 5 23.6445 25 0 12
-2.70984 -4.45476 5.08548 0.861366 0 0.801719 1.15168 0 0 0 0 0 0 0 0 0 0 27.2351 0 0 15
8.01207 0.459673 4.22718 0.763067 0 0.134422 0.191308 0 0 0 0 0 0 0 0 0 0 28.1373 0 0 10
