x y z radius WUSRNA WUSNuc_WS WUSCyto CLV3Sig1 CLV3_Peptide StochasticTimeOverFlow CLV3Sig2 MarkerOverFlow Monomer Dimer MonomerMarker DimerMarker ckReceptor ckLigand ckComplex WExport neighbors?
3.87152 4.00617 5.74102 0.8809 0 0.958267 4.78987 0 0.0732326 0 0 0 0 0 0 0 0 27.3403 0 0 15
-3.92356 -0.143071 3.13031 0.749047 0 1.12129 5.60629 0 0.0312446 0 0 0 0 0 0 0 0 26.6821 0 0 13
-0.468397 0.74066 4.72535 0.853647 0 75.1303 75.3394 0 0.135514 0 0 0 0 0 0 0 5 23.0601 25 0 16
-0.031596 3.89109 5.51305 0.869404 0 24.4818 31.999 0 0.117135 0 0 0 0 0 0 0 5 25.5808 25 0 15
-1.42204 6.30661 6.61309 0.892709 0 0.636331 3.18098 0 0.0628627 0 0 0 0 0 0 0 0 27.4426 0 0 9
-6.03588 4.35179 5.3559 0.779561 0 0.216148 1.0807 0 0.0271754 0 0 0 0 0 0 0 0 27.902 0 0 9
-0.856342 -5.02608 7.45617 0.818009 0 2.17094 10.843 0 0.139978 0 0 0 0 0 0 0 0 26.8207 0 0 11
-2.89856 -1.97199 5.69963 0.712986 0 41.9126 50.8903 0 0.135617 0 0 0 1 0 0 0 5 25.0676 25 0 12
-5.23371 -3.30674 0.986407 0.76119 0 0.0600305 0.300152 0 0.0106567 0 0 0 0 0 0 0 0 28.1264 0 0 9
7.7861 -0.668351 2.63459 0.761987 0 0.0490548 0.245268 0 0.0101709 0 0 0 0 0 0 0 0 28.2936 0 0 13
-0.778303 -2.64088 7.07612 0.870901 49.932 304.813 140.441 0.400031 0.400554 0 52.3 0 1 0 0 0 5 24.832 25 0 14
1.70358 -7.1805 5.29071 0.723744 0 0.20281 1.01399 0 0.0279567 0 0 0 0 0 0 0 0 27.9005 0 0 9
0.551027 3.38836 8.53395 0.816547 0 8.33323 40.708 0 0.663728 0 0 0 0 0 0 0 0 26.1941 0 0 9
-4.92516 -0.498338 2.62399 0.765548 0 0.330113 1.65056 0 0.0190356 0 0 0 0 0 0 0 0 27.5636 0 0 12
-2.55599 -5.0836 2.30336 0.770038 0 0.143331 0.716652 0 0.0150848 0 0 0 0 0 0 0 0 27.8742 0 0 13
-2.55898 0.475483 7.04232 0.707653 49.9578 376.833 161.822 0.544502 0.303849 0 50.6 0 0 0 0 0 5 24.6608 25 0 12
-4.50329 2.45208 7.52528 0.851496 0 2.90207 14.4959 0 0.129287 0 0 0 0 0 0 0 0 26.7234 0 0 10
-0.079008 1.127 3.06925 0.764032 0 11.4781 15.5023 0 0.053949 0 0 0 0 0 0 0 5 23.7502 25 0 12
-4.30468 1.64026 3.96396 0.880606 0 1.34002 6.69985 0 0.0370892 0 0 0 0 0 0 0 0 26.8489 0 0 13
2.81068 -2.45239 3.25464 0.81585 0 1.36312 6.81525 0 0.0383168 0 0 0 0 0 0 0 0 26.2425 0 0 14
0.778152 6.35265 3.85424 0.744267 0 0.229911 1.14954 0 0.0240251 0 0 0 0 0 0 0 0 27.867 0 0 12
-4.72889 5.84821 3.46434 0.778029 0 0.0683064 0.341527 0 0.0143961 0 0 0 0 0 0 0 0 28.2077 0 0 13
-3.90232 4.27674 3.04617 0.823836 0 0.228357 1.14178 0 0.0194097 0 0 0 0 0 0 0 0 27.7721 0 0 15
5.38595 -3.32988 5.18616 0.822972 0 0.498072 2.4901 0 0.0396924 0 0 0 0 0 0 0 0 27.6196 0 0 12
1.22855 -5.91439 5.68845 0.84212 0 0.680775 3.40333 0 0.0524935 0 0 0 0 0 0 0 0 27.4545 0 0 15
-1.04538 5.28905 4.19967 0.706919 0 0.535786 2.6789 0 0.0336631 0 0 0 0 0 0 0 0 27.5066 0 0 12
0.418009 -1.5864 8.95322 0.765512 0 16.6707 76.4294 0.0736007 1.29491 0 23.3 0 0 0 0 0 0 25.6676 0 0 9
-1.62641 4.98915 4.8755 0.744454 0 1.13003 5.64998 0 0.0502894 0 0 0 0 0 0 0 0 27.1215 0 0 12
-5.12924 -3.42364 3.42956 0.885443 0 0.252308 1.26154 0 0.0205764 0 0 0 0 0 0 0 0 27.8217 0 0 15
3.11476 0.805465 8.60755 0.874871 0 11.5521 55.8792 0 0.790681 0 0 0 0 0 0 0 0 26.0475 0 0 10
-6.87194 1.49875 4.26771 0.864822 0 0.194462 0.972288 0 0.0208233 0 0 0 0 0 0 0 0 27.9728 0 0 15
3.6894 -3.57974 4.8865 0.853838 0 1.30098 6.5046 0 0.0584708 0 0 0 0 0 0 0 0 27.0472 0 0 13
2.37455 -6.76432 0.624884 0.817897 0 0.0259894 0.129945 0 0.00765505 0 0 0 0 0 0 0 0 28.3297 0 0 7
-3.2416 -6.97951 2.7872 0.805607 0 0.0418336 0.209166 0 0.0106445 0 0 0 0 0 0 0 0 28.3247 0 0 12
-2.41386 3.01627 3.69451 0.886747 0 1.73935 8.69621 0 0.0423019 0 0 0 0 0 0 0 0 26.4153 0 0 15
-0.213487 -2.20331 4.61054 0.775399 0 47.5973 56.1121 0 0.107 0 0 0 0 0 0 0 5 23.8575 25 0 12
2.09603 -0.902864 8.10931 0.740418 49.6643 30.8118 145.655 0.830025 0.876401 0 32.55 0 0 0 0 0 0 25.6141 0 0 13
0.737907 7.10356 5.83747 0.747832 0 0.354034 1.76997 0 0.0444745 0 0 0 0 0 0 0 0 27.7062 0 0 9
-5.34872 5.74152 2.4581 0.736874 0 0.034014 0.170068 0 0.0101693 0 0 0 0 0 0 0 0 28.349 0 0 12
3.59466 -4.69202 5.55632 0.821106 0 0.744132 3.72003 0 0.0536317 0 0 0 0 0 0 0 0 27.4254 0 0 15
-5.39484 -7.17495 0.890582 0.711477 0 0.00882833 0.0441415 0 0.00624388 0 0 0 0 0 0 0 0 28.5591 0 0 5
-5.76341 -3.8489 4.41419 0.862425 0 0.196697 0.983459 0 0.0222733 0 0 0 0 0 0 0 0 27.9406 0 0 12
-0.631202 -6.65199 1.4913 0.78334 0 0.0508632 0.254314 0 0.00982519 0 0 0 0 0 0 0 0 28.2406 0 0 13
3.83509 -1.39654 4.00433 0.751282 0 2.11107 10.5543 0 0.0497894 0 0 0 0 0 0 0 0 26.2763 0 0 13
-3.49765 -3.63361 7.78994 0.746537 0 1.77417 8.86338 0 0.12475 0 0 0 0 0 0 0 0 26.8612 0 0 8
-7.64528 1.22252 2.5123 0.802648 0 0.0502597 0.251297 0 0.0104392 0 0 0 0 0 0 0 0 28.3098 0 0 11
-6.05108 3.56388 0.756261 0.861195 0 0.0330199 0.165099 0 0.00863229 0 0 0 0 0 0 0 0 28.3184 0 0 10
-5.44619 7.08838 1.90362 0.787889 0 0.0153635 0.0768167 0 0.00786037 0 0 0 0 0 0 0 0 28.475 0 0 9
2.80659 6.88189 3.94884 0.814313 0 0.103307 0.516518 0 0.0189384 0 0 0 0 0 0 0 0 28.128 0 0 13
-0.748441 0.018106 1.63793 0.712547 0 0.861547 4.30765 0 0.0293833 0 0 0 0 0 0 0 0 25.3042 0 0 10
2.9254 2.24037 3.23152 0.709801 0 1.30587 6.52903 0 0.0424451 0 0 0 0 0 0 0 0 26.2315 0 0 11
1.41429 -1.86322 1.8616 0.730542 0 0.671189 3.35589 0 0.0254534 0 0 0 0 0 0 0 0 25.8904 0 0 12
0.202389 6.71945 0.400024 0.802527 0 0.0388476 0.194236 0 0.00913286 0 0 0 0 0 0 0 0 28.2399 0 0 7
-0.65105 -1.1649 4.45994 0.717117 0 50.3553 58.4792 0 0.108872 0 0 0 0 0 0 0 5 23.1974 25 0 11
3.87418 2.58974 2.68775 0.750085 0 0.442696 2.21344 0 0.0253398 0 0 0 0 0 0 0 0 27.2452 0 0 12
-1.79135 -6.83403 1.67959 0.735377 0 0.0385071 0.192534 0 0.00912961 0 0 0 0 0 0 0 0 28.316 0 0 12
6.65952 -3.31973 3.57794 0.788426 0 0.103862 0.519293 0 0.0149237 0 0 0 0 0 0 0 0 28.1276 0 0 13
0.533219 -6.09291 0.762041 0.84087 0 0.0605414 0.302705 0 0.0101117 0 0 0 0 0 0 0 0 28.0933 0 0 7
4.53104 -0.626299 4.46143 0.840288 0 2.48936 12.4451 0 0.0608695 0 0 0 0 0 0 0 0 26.4499 0 0 13
0.067155 -6.82011 6.41013 0.716661 0 0.348511 1.74235 0 0.0446667 0 0 0 0 0 0 0 0 27.6568 0 0 7
