x y z radius WUSRNA WUSNuc_WS WUSCyto CLV3Sig1 CLV3_Peptide StochasticTimeOverFlow CLV3Sig2 MarkerOverFlow Monomer Dimer MonomerMarker DimerMarker ckReceptor ckLigand ckComplex WExport neighbors?
0.322955 4.24236 8.00429 0.740425 0 0.103011 0.0616265 0 0 0 0 0 0 0 0 0 0 26.5367 0 0 10
2.13153 5.96315 6.66062 0.784245 0 0.0145757 0.0182388 0 0 0 0 0 0 0 0 0 0 27.4097 0 0 10
4.51531 4.69543 1.31854 0.719151 0 0.00207918 0.00298554 0 0 0 0 0 0 0 0 0 0 28.0935 0 0 10
-5.89461 -1.56222 3.90223 0.743934 0 0.00615906 0.0088454 0 0 0 0 0 0 0 0 0 0 27.8235 0 0 11
-1.67672 -5.83461 6.97602 0.899798 0 0.0145067 0.0176913 0 0 0 0 0 0 0 0 0 0 27.3367 0 0 9
6.39967 -4.64543 1.60666 0.818509 0 0.00108443 0.00155351 0 0 0 0 0 0 0 0 0 0 28.367 0 0 14
-3.09632 -8.17942 2.73131 0.760007 0 0.000923547 0.00132272 0 0 0 0 0 0 0 0 0 0 28.4351 0 0 9
2.99064 -3.58379 3.70766 0.895509 0 0.0160618 0.023074 0 0 0 0 0 0 0 0 0 0 26.9161 0 0 13
1.99365 0.456981 2.59969 0.763734 0 0.0965532 0.0377543 0 0 0 0 0 0 0 0 0 5 24.6557 25 0 11
1.80263 4.7235 1.53303 0.754761 0 0.00491415 0.00705688 0 0 0 0 0 0 0 0 0 0 27.6341 0 0 13
2.83505 -0.020136 3.12049 0.71036 0 0.118606 0.0463679 0 0 0 0 0 0 0 0 0 5 24.8001 25 0 9
7.59158 0.346641 3.10184 0.79052 0 0.00217995 0.0031134 0 0 0 0 0 0 0 0 0 0 28.2124 0 0 13
5.61041 -6.24601 1.47187 0.719347 0 0.000789639 0.00113175 0 0 0 0 0 0 0 0 0 0 28.4425 0 0 8
-8.15057 -1.19096 4.08118 0.806356 0 0.00235464 0.00335384 0 0 0 0 0 0 0 0 0 0 28.1954 0 0 10
0.083073 4.63076 4.27869 0.793958 0 0.0246006 0.0353287 0 0 0 0 0 0 0 0 0 0 26.7512 0 0 12
0.667401 -2.48054 5.48354 0.866523 0.249805 1.05766 0.380755 0.101007 0 0 15.5 0 0 2 0 0 5 24.0906 25 0 15
3.44368 7.9432 3.11878 0.738618 0 0.00129466 0.00185162 0 0 0 0 0 0 0 0 0 0 28.3553 0 0 8
-1.68937 3.82495 8.12209 0.868879 0 0.106654 0.0576787 0 0 0 0 0 0 0 0 0 0 26.4885 0 0 9
2.92172 -0.975866 4.63709 0.848492 0 0.390828 0.151165 0 0 0 0 0 0 0 0 0 5 24.6232 25 0 13
-2.6779 4.1434 3.13566 0.799312 0 0.00950169 0.0136447 0 0 0 0 0 0 0 0 0 0 27.398 0 0 13
-5.06979 2.66093 0.643491 0.89119 0 0.00234146 0.00336246 0 0 0 0 0 0 0 0 0 0 28.07 0 0 9
5.15354 -1.44743 7.49049 0.815777 0 0.0338067 0.0342202 0 0 0 0 0 0 0 0 0 0 26.9515 0 0 8
4.93926 -0.114899 6.25872 0.83799 0 0.0423252 0.0475487 0 0 0 0 0 0 0 0 0 0 26.7785 0 0 14
-1.42212 -6.0174 3.75028 0.854262 0 0.00612798 0.00880328 0 0 0 0 0 0 0 0 0 0 27.7752 0 0 17
-7.16598 -0.69601 4.14421 0.744355 0 0.00343581 0.00487747 0 0 0 0 0 0 0 0 0 0 28.0841 0 0 12
4.32057 1.75413 5.45758 0.884724 0 0.0303252 0.0435492 0 0 0 0 0 0 0 0 0 0 26.6927 0 0 13
-0.451372 -7.17679 3.77576 0.870879 0 0.00292447 0.00415396 0 0 0 0 0 0 0 0 0 0 28.0881 0 0 14
3.54532 2.18167 4.61501 0.7927 0 0.0354753 0.050947 0 0 0 0 0 0 0 0 0 0 26.3107 0 0 12
-4.67096 -4.6302 6.26578 0.741186 0 0.0102422 0.0136294 0 0 0 0 0 0 0 0 0 0 27.5412 0 0 10
