x y z radius WUSRNA WUSNuc_WS WUSCyto CLV3Sig1 CLV3_Peptide StochasticTimeOverFlow CLV3Sig2 MarkerOverFlow Monomer Dimer MonomerMarker DimerMarker ckReceptor ckLigand ckComplex WExport neighbors?
-2.6779 4.1434 3.13566 0.799312 0 0.0475085 0.0682235 0 0.119866 0 0 0 0 0 0 0 0 27.398 0 0 13
-5.06979 2.66093 0.643491 0.89119 0 0.0117073 0.0168123 0 0.0545258 0 0 0 0 0 0 0 0 28.07 0 0 9
5.15354 -1.44743 7.49049 0.815777 0 0.169034 0.171101 0 0.740005 0 0 0 0 0 0 0 0 26.9515 0 0 8
4.93926 -0.114899 6.25872 0.83799 0 0.211626 0.237743 0 0.575446 0 0 0 0 0 0 0 0 26.7785 0 0 14
-1.42212 -6.0174 3.75028 0.854262 0 0.0306399 0.0440164 0 0.14255 0 0 0 0 0 0 0 0 27.7752 0 0 17
-7.16598 -0.69601 4.14421 0.744355 0 0.0171791 0.0243873 0 0.0945524 0 0 0 0 0 0 0 0 28.0841 0 0 12
4.32057 1.75413 5.45758 0.884724 0 0.151626 0.217746 0 0.418276 0 0 0 0 0 0 0 0 26.6927 0 0 13
-0.451372 -7.17679 3.77576 0.870879 0 0.0146223 0.0207698 0 0.10265 0 0 0 0 0 0 0 0 28.0881 0 0 14
3.54532 2.18167 4.61501 0.7927 0 0.177376 0.254735 0 0.351205 0 0 0 0 0 0 0 0 26.3107 0 0 12
-4.67096 -4.6302 6.26578 0.741186 0 0.0512107 0.068147 0 0.27198 0 0 0 0 0 0 0 0 27.5412 0 0 10
-2.23452 1.08618 6.20086 0.775028 1.23991 6.39424 2.21677 0.647646 1.02445 0 101.35 0 1 3 0 0 5 24.1895 25 0 13
-5.553 4.71822 1.40199 0.798246 0 0.00641716 0.0092144 0 0.0449824 0 0 0 0 0 0 0 0 28.3321 0 0 12
0.073946 -0.471702 9.14753 0.778931 0 1.62973 0.476627 0.608948 9.25256 0 82.55 0 1 2 0 0 0 25.6165 0 0 9
6.03535 0.154444 1.31333 0.720913 0 0.0126241 0.0181299 0 0.0645992 0 0 0 0 0 0 0 0 28.0229 0 0 8
3.72659 4.90677 0.418576 0.746269 0 0.00929482 0.0133466 0 0.0553999 0 0 0 0 0 0 0 0 28.1027 0 0 7
2.97776 -6.90079 2.8616 0.747333 0 0.00840324 0.0120113 0 0.0665766 0 0 0 0 0 0 0 0 28.2525 0 0 13
2.54164 -1.9983 4.22684 0.727389 0 1.00859 0.39362 0 0.364318 0 0 0 0 0 0 0 5 24.9474 25 0 12
-5.32762 6.74981 2.99544 0.761789 0 0.00561244 0.00802965 0 0.0499053 0 0 0 0 0 0 0 0 28.3848 0 0 9
4.87725 0.163964 5.12832 0.744279 0 0.14662 0.210593 0 0.35804 0 0 0 0 0 0 0 0 26.8029 0 0 11
4.05427 6.94581 1.16555 0.781698 0 0.00426786 0.00611595 0 0.042052 0 0 0 0 0 0 0 0 28.434 0 0 9
6.85087 -4.15051 4.3134 0.712152 0 0.0130569 0.0185741 0 0.0939853 0 0 0 0 0 0 0 0 28.138 0 0 8
-6.66837 -0.160796 6.52497 0.7097 0 0.039834 0.0538145 0 0.21249 0 0 0 0 0 0 0 0 27.6555 0 0 6
5.33035 3.03034 6.90559 0.784561 0 0.0714285 0.0903855 0 0.37045 0 0 0 0 0 0 0 0 27.3766 0 0 9
5.09714 6.25438 0.825842 0.899451 0 0.00361055 0.00517575 0 0.0385078 0 0 0 0 0 0 0 0 28.4719 0 0 10
0.795641 1.02374 8.107 0.729517 0.00163124 2.27181 0.71094 1.23972 5.01496 0 122.35 0 0 0 0 0 0 25.3826 0 0 12
-6.96905 -3.72313 2.02255 0.872867 0 0.0060248 0.0086271 0 0.0518448 0 0 0 0 0 0 0 0 28.3686 0 0 14
-0.607788 3.61093 8.48259 0.763527 0 0.899316 0.363789 0 1.81585 0 0 0 0 0 0 0 0 26.2801 0 0 8
-3.32849 5.89169 6.21983 0.770221 0 0.0402141 0.0539615 0 0.202211 0 0 0 0 0 0 0 0 27.6405 0 0 9
6.93046 -3.65406 2.4035 0.869571 0 0.00681126 0.00975015 0 0.054336 0 0 0 0 0 0 0 0 28.3381 0 0 16
2.71986 -7.50587 2.08073 0.727703 0 0.0049458 0.0070852 0 0.0488247 0 0 0 0 0 0 0 0 28.3915 0 0 11
-0.738138 5.68894 3.22058 0.749017 0 0.028066 0.0403019 0 0.099746 0 0 0 0 0 0 0 0 27.7782 0 0 13
-4.98394 4.14531 0.553103 0.749929 0 0.00849411 0.0121975 0 0.0483165 0 0 0 0 0 0 0 0 28.1994 0 0 7
-1.37034 8.94535 0.545538 0.767614 0 0.00220318 0.00315971 0 0.0310515 0 0 0 0 0 0 0 0 28.588 0 0 4
6.945 1.70183 1.01505 0.69236 0 0.00611037 0.00877435 0 0.0468251 0 0 0 0 0 0 0 0 28.3001 0 0 9
-4.03123 -4.84135 4.94045 0.808804 0 0.0367857 0.050957 0 0.184647 0 0 0 0 0 0 0 0 27.7277 0 0 15
1.79342 2.88159 2.10569 0.836181 0 0.0710371 0.102021 0 0.141782 0 0 0 0 0 0 0 0 26.5525 0 0 13
6.50194 -6.38124 0.876622 0.774614 0 0.00265761 0.00381136 0 0.0354154 0 0 0 0 0 0 0 0 28.5267 0 0 5
-0.523117 1.09117 6.61502 0.738683 0.92651 7.20176 2.41759 1.33022 1.74645 0 100.05 0 2 2 0 0 5 23.6379 25 0 11
0.960078 -1.43355 7.84624 0.89067 0.008278 2.9027 0.95127 1.46297 4.93618 0 119 0 1 2 0 0 0 25.1462 0 0 15
-0.138167 -3.31103 5.10361 0.844708 0 1.68203 0.652975 0 0.653951 0 0 0 2 2 0 0 5 25.0231 25 0 14
3.87152 4.00617 5.74102 0.8809 0 0.0816207 0.105353 0 0.32202 0 0 0 0 0 0 0 0 27.3403 0 0 15
-3.92356 -0.143071 3.13031 0.749047 0 0.0986046 0.141622 0 0.164153 0 0 0 0 0 0 0 0 26.6821 0 0 13
-0.468397 0.74066 4.72535 0.853647 0 3.21195 1.21613 0 0.647947 0 0 0 0 0 0 0 5 23.0601 25 0 16
-0.031596 3.89109 5.51305 0.869404 0 1.36804 0.53182 0 0.492023 0 0 0 1 1 0 0 5 25.5808 25 0 15
-1.42204 6.30661 6.61309 0.892709 0 0.0622455 0.07989 0 0.274007 0 0 0 0 0 0 0 0 27.4426 0 0 9
-6.03588 4.35179 5.3559 0.779561 0 0.0256407 0.0357671 0 0.13122 0 0 0 0 0 0 0 0 27.902 0 0 9
-0.856342 -5.02608 7.45617 0.818009 0 0.200922 0.182277 0 0.873832 0 0 0 0 0 0 0 0 26.8207 0 0 11
-2.89856 -1.97199 5.69963 0.712986 0 2.06049 0.795575 0 0.77491 0 0 0 2 1 0 0 5 25.0676 25 0 12
-5.23371 -3.30674 0.986407 0.76119 0 0.0102808 0.0147658 0 0.0599768 0 0 0 0 0 0 0 0 28.1264 0 0 9
7.7861 -0.668351 2.63459 0.761987 0 0.00812121 0.0116185 0 0.0591256 0 0 0 0 0 0 0 0 28.2936 0 0 13
-0.778303 -2.64088 7.07612 0.870901 0.63789 3.47697 1.31353 1.40102 2.36764 0 113.05 0 2 1 0 0 5 24.832 25 0 14
1.70358 -7.1805 5.29071 0.723744 0 0.0231897 0.032334 0 0.169971 0 0 0 0 0 0 0 0 27.9005 0 0 9
0.551027 3.38836 8.53395 0.816547 0 1.09546 0.402768 0 2.13423 0 0 0 2 0 0 0 0 26.1941 0 0 9
-4.92516 -0.498338 2.62399 0.765548 0 0.0366057 0.0525735 0 0.101132 0 0 0 0 0 0 0 0 27.5636 0 0 12
-2.55599 -5.0836 2.30336 0.770038 0 0.0189585 0.0272325 0 0.08848 0 0 0 0 0 0 0 0 27.8742 0 0 13
-2.55898 0.475483 7.04232 0.707653 1.04623 5.1653 1.85665 1.06005 1.53903 0 109.55 0 1 1 0 0 5 24.6608 25 0 12
-4.50329 2.45208 7.52528 0.851496 0 0.270726 0.230601 0 0.674872 0 0 0 0 0 0 0 0 26.7234 0 0 10
-0.079008 1.127 3.06925 0.764032 0 0.876984 0.342293 0 0.263369 0 0 0 0 0 0 0 5 23.7502 25 0 12
-4.30468 1.64026 3.96396 0.880606 0 0.110208 0.158275 0 0.18619 0 0 0 0 0 0 0 0 26.8489 0 0 13
2.81068 -2.45239 3.25464 0.81585 0 0.111819 0.160631 0 0.211077 0 0 0 0 0 0 0 0 26.2425 0 0 14
0.778152 6.35265 3.85424 0.744267 0 0.0259889 0.0373163 0 0.113413 0 0 0 0 0 0 0 0 27.867 0 0 12
-4.72889 5.84821 3.46434 0.778029 0 0.0107341 0.0152985 0 0.0700743 0 0 0 0 0 0 0 0 28.2077 0 0 13
-3.90232 4.27674 3.04617 0.823836 0 0.0270541 0.0388483 0 0.0942706 0 0 0 0 0 0 0 0 27.7721 0 0 15
5.38595 -3.32988 5.18616 0.822972 0 0.0480467 0.0656725 0 0.227842 0 0 0 0 0 0 0 0 27.6196 0 0 12
1.22855 -5.91439 5.68845 0.84212 0 0.0603408 0.0791265 0 0.3157 0 0 0 0 0 0 0 0 27.4545 0 0 15
-1.04538 5.28905 4.19967 0.706919 0 0.0500418 0.0718565 0 0.154185 0 0 0 0 0 0 0 0 27.5066 0 0 12
0.418009 -1.5864 8.95322 0.765512 0 1.6867 0.498906 0.945886 9.30475 0 92.5 0 0 0 0 0 0 25.6676 0 0 9
-1.62641 4.98915 4.8755 0.744454 0 0.0897072 0.128811 0 0.226056 0 0 0 0 0 0 0 0 27.1215 0 0 12
-5.12924 -3.42364 3.42956 0.885443 0 0.0284158 0.0408135 0 0.117418 0 0 0 0 0 0 0 0 27.8217 0 0 15
3.11476 0.805465 8.60755 0.874871 0 1.20106 0.451601 0 3.44278 0 0 0 0 0 0 0 0 26.0475 0 0 10
-6.87194 1.49875 4.26771 0.864822 0 0.0236775 0.0334409 0 0.106179 0 0 0 0 0 0 0 0 27.9728 0 0 15
3.6894 -3.57974 4.8865 0.853838 0 0.0983187 0.14125 0 0.333095 0 0 0 0 0 0 0 0 27.0472 0 0 13
2.37455 -6.76432 0.624884 0.817897 0 0.00533436 0.0076621 0 0.0465944 0 0 0 0 0 0 0 0 28.3297 0 0 7
-3.2416 -6.97951 2.7872 0.805607 0 0.00725795 0.01038 0 0.0641993 0 0 0 0 0 0 0 0 28.3247 0 0 12
-2.41386 3.01627 3.69451 0.886747 0 0.135349 0.194379 0 0.200518 0 0 0 0 0 0 0 0 26.4153 0 0 15
-0.213487 -2.20331 4.61054 0.775399 0 2.45115 0.941665 0 0.588046 0 0 0 0 0 0 0 5 23.8575 25 0 12
2.09603 -0.902864 8.10931 0.740418 0.0075996 1.98765 0.65974 0.00325509 5.22555 0 99.75 0 1 0 0 0 0 25.6141 0 0 13
0.737907 7.10356 5.83747 0.747832 0 0.0384311 0.0524345 0 0.19651 0 0 0 0 0 0 0 0 27.7062 0 0 9
-5.34872 5.74152 2.4581 0.736874 0 0.00651218 0.0093164 0 0.050536 0 0 0 0 0 0 0 0 28.349 0 0 12
3.59466 -4.69202 5.55632 0.821106 0 0.0661341 0.0869745 0 0.3131 0 0 0 0 0 0 0 0 27.4254 0 0 15
-5.39484 -7.17495 0.890582 0.711477 0 0.00255317 0.00366175 0 0.0374981 0 0 0 0 0 0 0 0 28.5591 0 0 5
-5.76341 -3.8489 4.41419 0.862425 0 0.0238422 0.03361 0 0.128295 0 0 0 0 0 0 0 0 27.9406 0 0 12
-0.631202 -6.65199 1.4913 0.78334 0 0.00835281 0.0119983 0 0.059271 0 0 0 0 0 0 0 0 28.2406 0 0 13
3.83509 -1.39654 4.00433 0.751282 0 0.156803 0.225245 0 0.266645 0 0 0 0 0 0 0 0 26.2763 0 0 13
-3.49765 -3.63361 7.78994 0.746537 0 0.180289 0.168865 0 0.784885 0 0 0 0 0 0 0 0 26.8612 0 0 8
-7.64528 1.22252 2.5123 0.802648 0 0.00848525 0.012138 0 0.0541203 0 0 0 0 0 0 0 0 28.3098 0 0 11
-6.05108 3.56388 0.756261 0.861195 0 0.00657716 0.00944455 0 0.0439137 0 0 0 0 0 0 0 0 28.3184 0 0 10
-5.44619 7.08838 1.90362 0.787889 0 0.00377325 0.005406 0 0.0396797 0 0 0 0 0 0 0 0 28.475 0 0 9
2.80659 6.88189 3.94884 0.814313 0 0.0142082 0.0201967 0 0.0926377 0 0 0 0 0 0 0 0 28.128 0 0 13
